Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
10389,14678661,"Jagadeesh Allam","2025-11-07 05:29:17",0.77272,1,jagadeeshallam
10390,14679884,"Adithyan G","2025-11-08 20:06:46",0.77272,4,adi0024
10391,14681086,"Varun C","2025-11-07 13:10:41",0.77272,1,varunc356
10392,14682482,"Wasan Haddad","2025-11-07 16:29:44",0.77272,1,wasanhaddad
10393,14664520,"Kyle Okura","2025-11-08 01:44:20",0.77272,3,kyleokura
10394,14684586,"Harsha Vardhan #5","2025-11-08 03:47:49",0.77272,1,pgsharshavardhan
10395,14684633,"Jagannadha Perecherla","2025-11-08 03:58:07",0.77272,1,jagannadhaperecherla
10396,14684643,"Nihit Varma","2025-11-08 03:59:16",0.77272,1,nihitvarma
10397,14248168,"Mouli Yerramsetti","2025-11-08 04:05:06",0.77272,1,mouliyerramsetti
10398,14684968,"Eddula Nitheesh reddy","2025-11-08 05:04:24",0.77272,1,eddulanitheeshreddy
10399,14685093,Doujojo,"2025-11-08 05:29:57",0.77272,1,doujojo
10400,14685299,Vishaldevrc,"2025-11-08 06:30:33",0.77272,2,vishaldevrc
10401,14686190,"Andiey X_U (ANDIEY)","2025-11-08 09:40:47",0.77272,1,andieyxuandiey
10402,14686379,"CH BN Kowshik","2025-11-08 10:22:59",0.77272,1,chbnkowshik
10403,14338323,"Luiz Osvaldo","2025-11-08 16:46:42",0.77272,1,luizosvaldo
10404,12249943,EdtheFred,"2025-11-08 20:22:58",0.77272,1,edthefred
10405,14688850,"SHAIJO GEORGE","2025-11-08 21:04:43",0.77272,4,shaijogeorge
10406,14689094,"Mika Long","2025-11-08 22:19:19",0.77272,1,mikalong
10407,14685032,馬場翔平,"2025-11-09 07:16:21",0.77272,8,marusan51
10408,14689793,"karri phaninder ","2025-11-09 03:44:49",0.77272,1,karriphaninder
10409,14689788,Skibidi,"2025-11-09 04:27:37",0.77272,3,thapakornsae
10410,14690363,"Jagruti Jadhav","2025-11-09 06:31:33",0.77272,1,jagrutijadhav02
10411,14691358,"Jonas Jacob","2025-11-09 10:48:28",0.77272,4,jonasjacob
10412,14692458,"KAMLESH KUMAR POKHARNA","2025-11-09 14:33:56",0.77272,3,kamleshkumarpokharna
10413,14692676,icomputinglabs,"2025-11-09 14:23:15",0.77272,1,icomputinglabs
10414,14648645,"Shivansh Sahni","2025-11-09 14:27:34",0.77272,1,shivanshsahni
10415,14565271,bamk77,"2025-11-09 15:17:04",0.77272,4,bamk77
10416,14693916,"Ishani Thakur #2","2025-11-09 18:43:36",0.77272,1,ishanithakur
10417,14694149,"Juan Bustos","2025-11-09 19:48:47",0.77272,1,juanbustoso
10418,14694418,"Eduardo Beraldo de Morais","2025-11-09 23:41:48",0.77272,4,eduardoberaldo
10419,14693606,"Samy El kinani","2025-11-10 00:48:17",0.77272,5,samyelkinani
10420,14695092,nevernaive,"2025-11-10 01:32:06",0.77272,1,nevernaive
10421,14695325,hardikjainiitg,"2025-11-10 04:44:46",0.77272,4,hardikjainiitg
10422,14653048,"hhh park","2025-11-10 03:32:05",0.77272,14,hhhpark
10423,14695783,"Shaurya Ojha (B25BS1326)","2025-11-10 04:38:12",0.77272,4,shauryaojhab25bs1326
10424,14697895,"Satish Yarrabathula","2025-11-10 10:55:58",0.77272,1,satishyarrabathula
10425,14698689,"Mohamed Hacker","2025-11-10 12:18:24",0.77272,1,mohamedhacker
10426,14700606,"Tannishth Gupta","2025-11-10 16:56:50",0.77272,1,tannishthgupta
10427,14700898,"Minh Tuan Tran","2025-11-10 18:03:59",0.77272,2,mingbugsman
10428,14700902,"Bharath Gowda","2025-11-10 18:13:55",0.77272,2,gowdabharath13
10429,8590845,Georgii_Pleshko,"2025-11-10 19:06:42",0.77272,21,georgiipleshko
10430,14701483,"SATYAM SRIVASTAVA","2025-11-10 20:17:07",0.77272,3,sattyss
10431,14704722,"zhan qiao","2025-11-11 02:09:15",0.77272,1,zhanqiao
10432,14704975,dwadwadad,"2025-11-17 08:36:43",0.77272,2,zjdoddwwd
10433,14705215,quan9i,"2025-11-11 04:00:54",0.77272,1,quan9i
10434,14701353,slimjim827,"2025-11-12 01:11:54",0.77272,7,slimjim827
10435,14705351,"Wojtyla Karma","2025-11-11 04:39:03",0.77272,1,wojtylakarma
10436,14705435,"Julien Haefelin","2025-11-11 05:00:56",0.77272,2,julienhaefelin
10437,14696651,gagan45arora,"2025-11-12 09:29:07",0.77272,20,gagan45arora
10438,14705800,Sumobhai8889,"2025-11-11 06:16:59",0.77272,1,sumobhai8889
10439,14706030,"surjith cheeroth","2025-11-11 06:58:07",0.77272,1,surjithcheeroth
10440,14706255,e-bizNakano,"2025-11-11 07:27:42",0.77272,1,ebiznakano
10441,14706356,"Satyam Singh #12","2025-11-11 07:41:36",0.77272,1,satyamsingh1604
10442,14706284,"Manbir Sandhu","2025-11-11 07:46:36",0.77272,2,manbirksandhu
10443,14707422,"Maya Salalkar","2025-11-11 10:33:04",0.77272,2,mayasalalkar
10444,14708176,"Boddu Venkata sunil","2025-11-11 13:00:49",0.77272,1,bodduvenkatasunil
10445,14708325,"Akhil Pandey","2025-11-11 13:28:02",0.77272,1,akhilpandey679
10446,13280027,"Serge Bressloff","2025-11-11 14:16:46",0.77272,2,sergebressloff
10447,14705275,"PRAVIN #2","2025-11-11 16:29:32",0.77272,5,pravin140
10448,14710269,"Sanchez Panchez","2025-11-11 18:30:55",0.77272,1,sanchezpanchez
10449,14710438,"bheemshettyamarnath ","2025-11-11 19:07:10",0.77272,4,bheemshettyamarnath
10450,14710707,"Douaae Lachguer","2025-11-11 19:52:30",0.77272,1,douaaelachguer
10451,14710938,"Shenu Haesin","2025-11-11 21:10:41",0.77272,2,shenuhaesin
10452,14711548,"Номун Энхтайван","2025-11-12 00:49:04",0.77272,2,nomuna7
10453,14712102,"Mandaa Bars","2025-11-12 03:16:38",0.77272,1,mandaabars
10454,14317916,"Aswinbalaji Ramesh","2025-11-12 06:41:02",0.77272,4,aswinbalajiai
10455,14714339,gp1005,"2025-11-12 10:01:37",0.77272,2,gp1005
10456,14714455,"Suyash Yogesh Patil","2025-11-12 10:25:15",0.77272,2,suyashyogeshpatil
10457,14714718,"Samir Torakai","2025-11-12 11:06:49",0.77272,1,samirtorakai
10458,14714805,Hany6666,"2025-11-14 12:07:00",0.77272,3,hany6666
10459,14715172,"Mohammed Ashiq P F","2025-11-12 12:30:32",0.77272,1,mohammedashiqpf
10460,14629050,"Yua Hisata","2025-11-19 14:10:14",0.77272,5,yuahisata
10461,14716541,"Wacil L","2025-11-12 15:59:15",0.77272,1,wacill
10462,14716770,"Julian Berg-Larsen","2025-11-12 16:59:43",0.77272,2,julianberglarsen
10463,14717277,amanyadav100,"2025-11-12 18:19:48",0.77272,1,amanyadav100
10464,14717376,"SISTLA MADHURI DEVI","2025-11-12 18:30:10",0.77272,1,sistlamadhuridevi
10465,14717557,"MANDRU BRAHMANI","2025-11-12 18:53:19",0.77272,1,mandrubrahmani
10466,14718468,"AIRAWAT Raj","2025-11-12 21:45:55",0.77272,1,airawatraj
10467,14718923,"Prolific Writer","2025-11-12 23:40:15",0.77272,1,prolificwriter
10468,14671319,huang111111,"2025-11-19 06:04:17",0.77272,13,huang111111
10469,14716648,"Ben Aw Yong","2025-11-13 02:21:42",0.77272,3,benayy
10470,14719743,"A.S.Gowtham Kumar","2025-11-13 02:23:34",0.77272,1,asgowthamkumar
10471,14627484,kaddoko,"2025-11-20 05:32:46",0.77272,9,kaddoko
10472,14721082,"Takumi KAWAMURA","2025-11-13 04:51:43",0.77272,2,tktkmin
10473,14684523,"Josh GP","2025-11-13 05:41:12",0.77272,2,joshgp
10474,14629016,"Aoi Furue","2025-11-20 05:44:15",0.77272,7,aoifurue
10475,14714372,hehe012,"2025-11-13 07:53:41",0.77272,8,hehe012
10476,14714670,"Pappala Sai Anil Kumar","2025-11-13 10:46:23",0.77272,3,saianilkumar01
10477,14724497,TSET3000,"2025-11-13 13:53:08",0.77272,3,tset3000
10478,14726006,"Element Cooper","2025-11-13 14:11:23",0.77272,1,elementcooper
10479,14727244,"MESSAOUDI RIHAM","2025-11-13 18:23:11",0.77272,4,messaoudiriham
10480,14729417,"Shreyas Sarkar","2025-11-13 23:54:13",0.77272,3,shreyassarkar31
10481,14725106,"Plipus Telaumbanua","2025-11-25 10:39:22",0.77272,4,plipustelaumbanua
10482,14732976,2400030184_shravya,"2025-11-14 10:13:23",0.77272,1,shravjam
10483,14733028,"Joshua Joji Matthews","2025-11-14 10:24:11",0.77272,1,joshuajojimatthews
10484,14732720,opqwedsazxc,"2025-11-14 10:37:30",0.77272,2,opqwedsazxc
10485,14733011,"Richard Qin #2","2025-11-14 12:40:22",0.77272,9,richardqin404
10486,14641902,Yuchan6477,"2025-11-23 02:00:17",0.77272,4,yuchan6477
10487,14735424,"Fadhil Husain","2025-11-14 16:58:08",0.77272,1,fadhilhusain
10488,14735619,"Laurie Ho","2025-11-14 17:40:59",0.77272,1,laurieho
10489,13148525,"Yudong Guo","2025-11-15 11:43:30",0.77272,4,yudguo
10490,14746194,"Med Anas Ben Mim","2025-11-15 12:18:50",0.77272,1,medanasbenmim
10491,14747529,Maani87,"2025-11-15 14:01:23",0.77272,1,maani87
10492,14748422,Nomainu,"2025-11-15 15:54:18",0.77272,3,nomainu
10493,14749679,"Matteo Bloom","2025-11-15 16:56:41",0.77272,1,matteobloom
10494,14051189,"Tathyana Kulshaeva","2025-11-15 21:32:19",0.77272,1,tathyanakulshaeva
10495,14754940,"Rongyi Chen","2025-11-16 07:30:23",0.77272,2,cryptonym777
10496,14481197,"Masashi Tsuruoka","2025-11-16 13:21:13",0.77272,11,masashitsuruoka
10497,14708625,wangyik,"2025-11-16 15:14:03",0.77272,17,wangyik
10498,10507544,"jiancong ma","2025-11-16 16:32:47",0.77272,1,jiancongma
10499,14760988,SpencerWhitehead,"2025-11-16 20:01:03",0.77272,2,spencerwhitehead
10500,14371716,"Lisa C.","2025-11-17 07:28:39",0.77272,12,lisachougo
10501,14762343,HARU06i6,"2025-11-17 02:22:16",0.77272,1,haru06i6
10502,14762676,porply,"2025-11-17 03:10:07",0.77272,1,porply
10503,14385848,mmynbu,"2025-11-17 04:44:57",0.77272,6,mmynbu
10504,14763360,nabekoto,"2025-11-17 05:26:06",0.77272,2,nabekoto
10505,14763578,Riku0921aa,"2025-11-17 05:35:09",0.77272,2,riku0921aa
10506,3172474,JimmyChou_1072DS@NCCU,"2025-11-17 07:53:17",0.77272,1,nccu106356007
10507,14185879,"Wang hui","2025-11-17 09:07:26",0.77272,1,wchczqj
10508,14765395,"Kaggle winners","2025-11-17 10:08:30",0.77272,3,nanthuparasuramanns
10509,14767226,"Abhinav Kumar #12","2025-11-17 13:33:35",0.77272,1,justiceak
10510,14767333,"‍손동희[재학 / 컴퓨터공학전공]","2025-11-17 13:49:27",0.77272,3,bidulgi9999
10511,14768446,wenna1999,"2025-11-18 13:16:45",0.77272,3,hsiaowen0324
10512,14769345,JohnDoe,"2025-11-17 17:48:35",0.77272,1,johndoe747
10513,14775440,CHUFENG411,"2025-11-18 06:10:52",0.77272,1,chufeng411
10514,14781378,"Feifan Liu","2025-11-18 15:55:08",0.77272,6,annabeliu
10515,14781832,wwwwwwzh,"2025-11-19 08:49:34",0.77272,9,wwwwwwzh
10516,14784920,"Максим Морошкин","2025-11-18 22:52:03",0.77272,2,moroshkinmr
10517,13731114,shinji_mm,"2025-11-19 03:53:28",0.77272,1,shinjimm
10518,14786434,anungoojsj,"2025-11-19 11:30:26",0.77272,2,anungoojsj
10519,14790939,Noahxue,"2025-11-19 16:11:34",0.77272,4,noahxue
10520,14790753,hanjiuliang,"2025-11-19 14:25:37",0.77272,6,hanjiuliang
10521,14791329,"114522609 - Pham Anh Duong","2025-11-20 14:22:11",0.77272,7,sunniepa
10522,14791828,Leeyeonji31,"2025-11-19 17:46:32",0.77272,2,leeyeonji31
10523,904900,sheriffff,"2025-11-19 19:20:03",0.77272,10,sheriffff
10524,14792992,"Vitor Manoel #2","2025-11-22 00:30:58",0.77272,8,vitormem
10525,14794321,"Ivan Zheng","2025-11-22 00:01:07",0.77272,3,ivanzheng123
10526,14794710,"Nicholas Calcasola","2025-11-20 03:29:59",0.77272,2,nicholascalcasola10
10527,14795195,"Jaime Tech","2025-11-20 05:17:06",0.77272,1,jaimetech
10528,14795480,yinyuxt,"2025-11-20 06:08:46",0.77272,1,yinyuxt
10529,14795535,"Manuel James Siycha","2025-11-20 07:03:49",0.77272,10,manueljamessiycha
10530,14796997,GowthamyadavN,"2025-11-20 10:15:25",0.77272,9,gowthamyadavn
10531,14797064,"Keerthana L ","2025-11-20 10:19:25",0.77272,6,k29088560
10532,14797115,"Sharvi2913 Swara","2025-11-20 10:52:43",0.77272,4,sharvi2913swara
10533,14651096,"Shinya HIrano","2025-11-22 09:21:51",0.77272,26,shinyahirano
10534,9039917,"TOMOKI O.","2025-11-20 13:23:30",0.77272,1,tomoki0
10535,12749853,"HAOYANG CHEN0518","2025-11-20 14:03:14",0.77272,1,haoyangchen0518
10536,14799280,"Dima Kirilov","2025-11-20 15:52:19",0.77272,2,dimakirilov
10537,14762621,"Mouadh Hasrouf","2025-11-20 16:44:56",0.77272,2,mouadhhasrouf
10538,14800111,Nan_Songjie,"2025-11-20 17:41:37",0.77272,3,nansongjie
10539,14800263,Puaple,"2025-11-20 17:55:37",0.77272,1,puaple
10540,14800618,"Skyler Dooley","2025-11-20 19:01:57",0.77272,1,skylerdooley
10541,14800776,Pommes1,"2025-11-20 19:34:52",0.77272,1,pommes1
10542,14801232,"Brendon Peters","2025-11-20 21:02:52",0.77272,2,brendonjpeters
10543,14801162,AmanYdv07,"2025-11-20 21:30:26",0.77272,3,amanydv07
10544,14801484,"Evan Lutz","2025-11-20 21:49:01",0.77272,1,evanlutz
10545,14801999,"Shamit Soni","2025-11-21 22:34:21",0.77272,2,shamitsoni
10546,14802109,"Conor #4","2025-11-20 23:49:40",0.77272,1,conormc11
10547,13684449,clockyi,"2025-11-21 03:16:37",0.77272,5,clockyi
10548,14803677,"Theresa Acheampong","2025-11-21 03:29:45",0.77272,2,theresaacheampong
10549,14803887,ajivan04,"2025-11-21 03:52:56",0.77272,1,ajivan04
10550,14803391,"Eunjin Kg","2025-11-21 05:38:03",0.77272,10,eunjinkg
10551,13935215,woodshong,"2025-11-21 09:41:51",0.77272,1,woodshong
10552,14807836,"Kane #2","2025-11-21 12:11:47",0.77272,1,ignorantcopy
10553,14808048,yashhajela1,"2025-11-21 12:40:07",0.77272,1,yashhajela1
10554,14809088,"Tri Nguyen #10","2025-11-21 15:12:30",0.77272,1,tdnguyen04
10555,14810076,"Giampaolo Maneri","2025-11-21 17:50:42",0.77272,1,giampaolomaneri
10556,14810128,jjpisano,"2025-11-21 18:09:39",0.77272,2,jjpisano
10557,14802106,MehulCC,"2025-11-21 23:15:33",0.77272,3,mehulcc
10558,14810777,"Cameron Norris","2025-11-21 20:42:28",0.77272,1,cameronnorris1
10559,14810875,"Jake #10","2025-11-21 21:04:17",0.77272,1,jlariv
10560,14810959,"Ethan Knorring","2025-11-21 21:43:13",0.77272,2,ethanknorring
10561,14811188,"Daniel Mastro","2025-11-21 23:15:05",0.77272,1,danielmastro
10562,14811232,GnotNomis,"2025-11-21 23:36:50",0.77272,1,gnotnomis
10563,14811323,"Andreas Keating","2025-11-22 00:24:13",0.77272,1,andreaskeating
10564,14811453,testgeeker,"2025-11-22 01:20:58",0.77272,1,testgeeker
10565,14811521,"Shaniya Khatua","2025-11-22 01:55:13",0.77272,1,shaniyakhatua
10566,14811695,"Guillermo Wiandt","2025-11-22 02:57:51",0.77272,1,guillermowiandt
10567,14811717,"Cole Lentini","2025-11-22 03:05:04",0.77272,1,colelentini
10568,14811776,kkzznntt,"2025-11-22 03:30:15",0.77272,1,kkzznntt
10569,14772854,"Aaron Abramson","2025-11-22 03:30:42",0.77272,2,aaronabramson
10570,14811953,"John Regan #2","2025-11-22 04:20:13",0.77272,1,jtregan
10571,14811983,"Anthony Coutts","2025-11-22 04:27:58",0.77272,1,anthonycoutts1
10572,14812144,Samar_P_Thakur,"2025-11-22 05:02:20",0.77272,1,samarpthakur
10573,14812361,"Varad Khatavkar","2025-11-22 05:57:27",0.77272,1,varadkhatavkar
10574,13663901,"Sabari Karthick S","2025-11-22 06:49:27",0.77272,1,sabarikarthicks
10575,14805192,"XuWei Fan","2025-11-22 08:36:32",0.77272,2,xuweifan233
10576,14812463,"SHIVAM GUPTA","2025-11-22 13:04:28",0.77272,4,shivamok
10577,14815238,"Cristian BDIA","2025-11-22 14:50:33",0.77272,1,cristianbdia
10578,14816815,"Gia Hien Pham","2025-11-22 21:20:49",0.77272,1,giahienpham
10579,14812059,"Joey Eilers","2025-11-24 06:18:51",0.77272,20,joeyeilers81
10580,14817299,大澤直明,"2025-11-23 04:34:01",0.77272,2,nao1203
10581,14817537,OliviaOlsen4,"2025-11-23 03:18:08",0.77272,1,oliviaolsen4
10582,14819054,unicynicence,"2025-11-23 07:49:59",0.77272,1,unicynicence
10583,14818614,MADAA9707,"2025-11-23 08:18:26",0.77272,2,madaa9707
10584,14819280,dafuwang2,"2025-11-23 17:23:35",0.77272,5,dafuwang2
10585,10075482,"Umair Shakeel","2025-11-24 07:26:35",0.77272,5,umairshakeel
10586,14820402,qwegsrfrfgs,"2025-11-24 09:30:30",0.77272,2,qwegsrfrfgs
10587,14820625,HITaflower,"2025-11-23 13:23:46",0.77272,1,hitaflower
10588,14820850,"VictorChen #2","2025-11-23 14:00:10",0.77272,1,somchainaja
10589,14822008,"Sulav Kumar Karki","2025-11-23 17:29:05",0.77272,2,sulavkumarkarki
10590,14822247,"Vojta Jež","2025-11-23 19:07:05",0.77272,4,vojtaje
10591,14817670,"Sophia Wirths","2025-11-23 19:59:20",0.77272,9,sophiawirths
10592,14822923,"Aditya Manoj","2025-11-23 20:56:26",0.77272,1,adityamanoj275
10593,13020210,jayrobertdelrosario1011,"2025-11-25 03:10:39",0.77272,18,ilovebokskie1011
10594,14823585,"Lex Johnson","2025-11-24 01:32:32",0.77272,1,lexjohnson
10595,14821937,TurboNavi,"2025-11-24 01:50:58",0.77272,1,navheen
10596,14820821,"Maehira Makoto","2025-11-24 13:33:40",0.77272,6,maehiramakoto
10597,14824338,"Nicholas Armstrong","2025-11-24 04:46:34",0.77272,1,fluxxi
10598,12849126,CrazyBread,"2025-11-24 07:16:59",0.77272,7,crazybread
10599,14825950,OliwierGoluda,"2025-11-24 08:10:32",0.77272,1,oliwiergoluda
10600,11218260,imanagatomohiro,"2025-11-24 11:02:00",0.77272,7,imanagatomohiro
10601,14672905,TAKENOKOKURAGE,"2025-11-24 11:09:40",0.77272,5,takenokokurage
10602,14827578,"Hunter Sun","2025-11-24 12:26:41",0.77272,1,huntersun2005
10603,14827570,luciferms333,"2025-11-24 12:28:25",0.77272,3,luciferms333
10604,14827748,"Gabriel Mikhail Balmori","2025-11-24 17:12:49",0.77272,2,mikhailbalmori
10605,14828271,"Ruhan Suthakar","2025-11-24 14:16:05",0.77272,1,ruhansuthakar
10606,14829221,"Paris DeVaughn","2025-11-24 16:46:42",0.77272,1,parisdevaughn
10607,14829486,Hopesolo1,"2025-11-24 17:48:21",0.77272,2,hopesolo1
10608,14829368,"Mike Wies-Damm","2025-11-24 19:10:57",0.77272,10,mikewiesdamm
10609,14829629,"Kenn Allen","2025-11-24 21:29:33",0.77272,4,kennallen
10610,10845456,"Nathan Scarrott","2025-11-24 21:41:33",0.77272,1,nathanscarrott
10611,13014845,LiZhihan,"2025-11-25 09:41:49",0.77272,12,lizhihan1027
10612,14832911,Locci2025,"2025-11-25 07:47:50",0.77272,1,locci2025
10613,14833258,"Shengtian Guo","2025-11-25 08:46:06",0.77272,1,shengtianguo
10614,240032,"Ta Khongsap","2025-11-26 01:10:14",0.77272,4,tkhongsap
10615,14822015,"Hayato Matsuzawa","2025-11-26 16:27:35",0.77272,3,matsuzawahayato
10616,14612630,"Ahmad Bellal ","2025-11-25 22:59:56",0.77272,2,ahmadbellal
10617,14838111,bluebirdjackxu,"2025-11-25 23:53:48",0.77272,1,bluebirdjackxu
10618,14838588,"Arnaud Blanche","2025-11-26 02:15:54",0.77272,2,arnaudblanche
10619,14795533,hernandoDeAvila12,"2025-11-26 04:51:11",0.77272,26,hernandodeavila12
10620,14840112,"Nguyen Minh","2025-11-26 12:48:57",0.77272,5,n24q02m
10621,14840443,Robertkbro,"2025-11-26 06:57:05",0.77272,1,robertkbro
10622,14841229,"Tanishq Kumar Varshney","2025-11-26 08:52:28",0.77272,2,tanishqkumarvarshney
10623,14796243,"洪子由 HUNG,TZU-YU N97141475","2025-11-26 09:23:52",0.77272,6,hungtzuyun97141475
10624,14351065,kangjongsoo,"2025-11-26 09:51:49",0.77272,10,kangjongsoo
10625,14837905,"Ilias Bourhrara","2025-11-27 21:15:07",0.77272,15,iliasbrh
10626,14842611,"LBYEC3A_Group 3","2025-11-26 12:46:14",0.77272,4,aidangalvarez
10627,14842920,Fiddausi,"2025-11-26 14:03:14",0.77272,5,fiddausi
10628,14843987,"Joseph Week","2025-11-26 16:07:39",0.77272,1,josephweek
10629,14844760,"Nihal l.suvarna","2025-11-26 18:39:46",0.77272,1,nihallsuvarna
10630,14836804,Olegend,"2025-11-26 19:31:32",0.77272,6,olegend
10631,14845800,"FuyuuKu Sakura","2025-11-27 01:03:07",0.77272,2,fuyuukusakura
10632,14845722,"Дмитрий Бубенщиков","2025-11-27 02:11:27",0.77272,2,dmitrijbubensikov
10633,14848384,rijofeta,"2025-11-27 14:41:18",0.77272,5,rijofeta
10634,14850679,"Eunchong Yim","2025-11-27 16:53:12",0.77272,1,eunchongyim
10635,2460331,msotop,"2025-11-27 17:33:03",0.77272,1,msotop
10636,14851327,"Aruzhan Iliyas","2025-11-27 18:29:16",0.77272,1,aruzhaniliyas
10637,14819116,"Can Celikman","2025-11-27 18:59:49",0.77272,3,canelikman
10638,11179131,"eric #9","2025-11-28 01:32:53",0.77272,9,ericjame
10639,7187041,"Gerardo Alvarez","2025-09-28 23:09:12",0.77033,1,geraalvarez
10640,14441997,Thomp,"2025-09-29 00:28:47",0.77033,2,jamesdavidthompson
10641,14449670,"Dhiraj Karki","2025-09-29 00:52:18",0.77033,1,dhirajkarki01
10642,14426852,fangplus,"2025-10-15 02:35:23",0.77033,3,fangplus
10643,14426780,Moyu1324,"2025-10-15 02:42:24",0.77033,2,moyu1324
10644,10981272,"Gang Wang #3","2025-09-29 02:27:56",0.77033,1,gangwang0
10645,12646206,t.bhyunco,"2025-11-17 04:08:05",0.77033,10,tbhyunco
10646,14449982,mine_marie,"2025-09-29 02:56:35",0.77033,1,minemarie
10647,14449997,mistyyu,"2025-10-13 14:14:35",0.77033,4,mistyyu
10648,14401926,"Fiona McNeill","2025-10-07 19:56:31",0.77033,4,fionamcneill7
10649,14450269,wuzishuo,"2025-09-29 05:30:56",0.77033,10,wuzishuo
10650,14426681,"Yitian Li #2","2025-10-15 05:07:53",0.77033,3,yitianli616
10651,14428110," LaPluma0304","2025-10-15 08:03:53",0.77033,2,lapluma0304
10652,14428118,"yu mikasa","2025-10-15 08:32:28",0.77033,2,yumikasa
10653,14428107,"Vivian Zhu","2025-10-15 08:21:23",0.77033,3,enlinzhu
10654,14428164,"Ruoyang Zheng","2025-10-15 14:12:10",0.77033,2,ruoyangzheng
10655,14451183,"Без Имени","2025-09-29 07:55:26",0.77033,1,yuta667
10656,14451291,"Vedant Talegaonkar","2025-09-29 08:20:52",0.77033,1,vedanttalegaonkar
10657,14429402,"SANDRA CIDONCHA TORÍO","2025-09-29 11:36:56",0.77033,5,sandracidonchatoro
10658,14452520,Mr6410,"2025-09-29 12:55:31",0.77033,1,mr6410
10659,14452658,"Kim Soo Gon","2025-09-29 13:36:48",0.77033,4,kimsoogon
10660,14452886,"Brandon Law","2025-09-29 15:08:54",0.77033,9,blch17
10661,14332530,"Katerina Rutova","2025-09-29 20:10:59",0.77033,5,katerinarutova
10662,14454621,"Nuzhat Sabrina","2025-09-29 20:06:28",0.77033,1,snoozy10
10663,14448367,"Kirill Voronin","2025-09-29 21:31:04",0.77033,2,voronink
10664,14450624,"nosuke #3","2025-09-30 00:03:46",0.77033,4,nosuketch
10665,14429764,BenzeneKim,"2025-09-30 01:30:06",0.77033,9,benzenekim02
10666,14456353,"A Din","2025-09-30 06:59:26",0.77033,3,godlikearmour
10667,14457058,lweng,"2025-09-30 06:28:10",0.77033,4,barrat
10668,14427233,YamamotoNTN2021,"2025-09-30 07:25:29",0.77033,2,yamamotontn2021
10669,12393080,Leopold,"2025-10-03 13:05:08",0.77033,2,ayucheng
10670,14457690,Ensonshum,"2025-09-30 08:46:10",0.77033,4,ensonshum
10671,14459696,"Brett Knox","2025-09-30 15:31:03",0.77033,1,brettknox
10672,14459813,naia123,"2025-09-30 15:54:10",0.77033,1,naia123
10673,14460002,"Поплевин Михаил","2025-09-30 17:23:05",0.77033,8,mikhailpoplevin
10674,14460470,"Praveena Veeranki","2025-09-30 18:17:56",0.77033,1,praveenaveeranki
10675,14276160,"Arkadiy Ri","2025-09-30 22:02:57",0.77033,1,arkadiyri
10676,14461719,"Hashir Muhammad","2025-10-01 01:07:05",0.77033,2,hashirmuhammad
10677,14462132,"Gillian Neal","2025-10-01 04:11:55",0.77033,4,gillianneal
10678,14465039,TheLonelyKiwi,"2025-10-01 14:19:07",0.77033,1,thelonelykiwi
10679,14459941,Serena_s4,"2025-10-01 15:54:50",0.77033,1,serenas4
